"ID"	"n"	"zona"	"zondesc"	"area1"	"area2"	"area3"	"area4"	"fixa1"	"ordenT1"	"sumFixa1"	"fixa2"	"ordenT2"	"sumFixa2"	"fixa3"	"ordenT3"	"sumFixa3"	"fixa4"	"ordenT4"	"sumFixa4"	"CalTarea1"	"CalTarea2"	"CalTarea3"	"CalTarea4"	"fecha"	"duracion"	"Task1"	"Task2"	"Task3"	"Task4"	"secExplora"	"secBusca"	"secCompra"	"secPostC"	"secZapa"	"secTele"	"secBoli"	"secHd"	"CompraZapatillas"	"CompraTeléfonos"	"CompraBolígrafos"	"CompraHD"	"FreqZapatillas"	"FreqTeléfonos"	"FreqBolígrafos"	"FreqHD"	"CompraOnlineZapatillas"	"CompraOnlineTeléfonos"	"CompraOnlineBolígrafos"	"CompraOnlineHD"	"FreqOnlineZapatillas"	"FreqOnlineTeléfonos"	"FreqOnlineBolígrafos"	"FreqOnlineHD"	"FreqOnlineZapatillas.1"	"FreqOnlineTeléfonos.1"	"FreqOnlineBolígrafos.1"	"FreqOnlineHD.1"	"ConoZapatillas"	"ConoTelefonos"	"Conobolis"	"ConoHDs"	"impliZapatillas"	"impliTelefonos"	"implibolis"	"impliHDs"	"interZapatillas"	"interTelefonos"	"interbolis"	"interHDs"	"precioZapatillas"	"marcaZapatillas"	"pagoZapatillas"	"devolZapatillas"	"envioZapatillas"	"seguiZapatillas"	"precioTelefonos"	"marcaTelefonos"	"pagoTelefonos"	"devolTelefonos"	"envioTelefonos"	"seguiTelefonos"	"preciobolis"	"marcabolis"	"pagobolis"	"devolbolis"	"enviobolis"	"seguibolis"	"precioHDs"	"marcaHDs"	"pagoHDs"	"devolHDs"	"envioHDs"	"seguiHDs"	"BuscaOnline"	"CompraOnline"	"Sexo"	"Edad"	"Educación"	"Ocupación.Principal"	"FixExplora"	"FixSearch"	"FixCompra"	"FixPost"	"TFixExplora"	"TFixSearch"	"TFixCompra"	"TFixPost"	"OrdenExplora"	"OrdenSearch"	"OrdenCompra"	"OrdenPost"
"R_1dB8qeMZD2ECc3d"	4	41	"sel41"	8280.81015443654	8280.81015443654	8280.81015443654	8280.81015443654	NA	NA	NA	5	"104"	5	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	5	NA	NA	NA	5	NA	NA	NA	61	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	42	"sel42"	28648.2573524698	28648.2573524698	28648.2573524698	28648.2573524698	6	"42"	6	7	"2"	28	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	7	6	NA	NA	28	6	NA	NA	13	17	NA	NA
"R_1dB8qeMZD2ECc3d"	4	-99	"novalid"	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	0	"nodef"	0	0	0	0	1	"3"	11	1	"4"	87	1	"3"	20	1	"2"	5	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	1	1	1	1	87	11	20	5	69	13	10	5
"R_1dB8qeMZD2ECc3d"	4	21	"sel21"	8280.81015443653	12710.5493238277	8280.81015443653	12710.5493238277	1	"10"	4	6	"18"	14	7	"11"	11	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	6	1	7	NA	14	4	11	NA	10	27	39	NA
"R_1dB8qeMZD2ECc3d"	4	83	"sel83"	9660.94518017598	8305.90351854085	9660.94518017598	9660.94518017598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	2	"zona2"	48324.375	48324.375	48324.375	48324.375	NA	NA	NA	1	"12"	53	3	"13"	5	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	1	NA	3	NA	53	NA	5	NA	6	NA	5	NA
"R_1dB8qeMZD2ECc3d"	4	3	"zona3"	31075.3125	31075.3125	31075.3125	31075.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	"1"	15	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	4	NA	NA	NA	15	NA	NA	NA	1
"R_1dB8qeMZD2ECc3d"	4	82	"sel82"	28648.2573524698	26148.0458017089	28648.2573524698	28648.2573524698	1	"13"	16	5	"3"	26	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	5	1	NA	NA	26	16	NA	NA	15	4	NA	NA
"R_1dB8qeMZD2ECc3d"	4	63	"sel63"	9660.94518017597	9660.94518017597	9660.94518017597	8305.90351854085	NA	NA	NA	4	"42"	15	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	4	NA	NA	NA	15	NA	NA	NA	70	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	22	"sel22"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	2	"9"	27	11	"19"	25	10	"10"	20	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	11	2	10	NA	25	27	20	NA	66	49	2	NA
"R_1dB8qeMZD2ECc3d"	4	23	"sel23"	9660.94518017597	8305.90351854088	9660.94518017597	8305.90351854088	1	"1"	3	11	"37"	70	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	11	1	NA	NA	70	3	NA	NA	68	1	NA	NA
"R_1dB8qeMZD2ECc3d"	4	31	"sel31"	8280.81015443654	12710.5493238277	8280.81015443654	12710.5493238277	1	"22"	3	7	"67"	7	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	7	1	NA	NA	7	3	NA	NA	44	51	NA	NA
"R_1dB8qeMZD2ECc3d"	4	32	"sel32"	28648.2573524698	26148.0458017089	28648.2573524698	26148.0458017089	7	"21"	22	8	"1"	25	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	8	7	NA	NA	25	22	NA	NA	1	50	NA	NA
"R_1dB8qeMZD2ECc3d"	4	1	"zona1"	177977.25	177977.25	177977.25	177977.25	NA	NA	NA	1	"79"	1	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	1	NA	NA	NA	1	NA	NA	NA	73	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	11	"sel11"	8280.81015443652	12710.5493238277	8280.81015443652	12710.5493238277	NA	NA	NA	4	"10"	12	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	4	NA	NA	NA	12	NA	NA	NA	2	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	43	"sel43"	9660.94518017598	9660.94518017598	9660.94518017598	9660.94518017598	NA	NA	NA	1	"28"	8	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	1	NA	NA	NA	8	NA	NA	NA	67	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	4	"zona4"	31075.3125	31075.3125	31075.3125	31075.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	"6"	21	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	16	NA	NA	NA	21	NA	NA	NA	19
"R_1dB8qeMZD2ECc3d"	4	5	"zona5"	31075.3125	31075.3125	31075.3125	31075.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	"7"	7	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	4	NA	NA	NA	7	NA	NA	NA	51
"R_1dB8qeMZD2ECc3d"	4	71	"sel71"	8280.81015443654	12710.5493238277	8280.81015443654	12710.5493238277	NA	NA	NA	3	"138"	3	1	"21"	2	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	3	NA	1	NA	3	NA	2	NA	64	NA	7	NA
"R_1dB8qeMZD2ECc3d"	4	12	"sel12"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	2	"5"	59	13	"9"	33	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	13	2	NA	NA	33	59	NA	NA	47	52	NA	NA
"R_1dB8qeMZD2ECc3d"	4	13	"sel13"	9660.94518017596	8305.90351854088	9660.94518017596	8305.90351854088	1	"28"	2	4	"54"	39	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	4	1	NA	NA	39	2	NA	NA	21	11	NA	NA
"R_1dB8qeMZD2ECc3d"	4	81	"sel81"	8280.81015443654	12710.5493238277	8280.81015443654	8280.81015443654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	33	"sel33"	9660.94518017598	8305.90351854088	9660.94518017598	8305.90351854088	NA	NA	NA	3	"32"	37	1	"6"	15	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	3	NA	1	NA	37	NA	15	NA	17	NA	40	NA
"R_1dB8qeMZD2ECc3d"	4	72	"sel72"	28648.2573524698	26148.0458017089	28648.2573524698	26148.0458017089	9	"16"	15	4	"5"	25	1	"2"	15	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	4	9	1	NA	25	15	15	NA	71	46	6	NA
"R_1dB8qeMZD2ECc3d"	4	73	"sel73"	9660.94518017598	8305.90351854085	9660.94518017598	8305.90351854085	NA	NA	NA	2	"136"	2	1	"1"	24	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	2	NA	1	NA	2	NA	24	NA	63	NA	1	NA
"R_1dB8qeMZD2ECc3d"	4	51	"sel51"	8280.81015443652	12710.5493238277	8280.81015443652	8280.81015443652	NA	NA	NA	1	"83"	2	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	1	NA	NA	NA	2	NA	NA	NA	26	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	52	"sel52"	28648.2573524698	26148.0458017088	28648.2573524698	28648.2573524698	4	"4"	19	12	"8"	53	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	12	4	NA	NA	53	19	NA	NA	25	34	NA	NA
"R_1dB8qeMZD2ECc3d"	4	53	"sel53"	9660.94518017596	8305.90351854085	9660.94518017596	9660.94518017596	NA	NA	NA	16	"113"	17	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	16	NA	NA	NA	17	NA	NA	NA	5	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	61	"sel61"	8280.81015443653	8280.81015443653	8280.81015443653	12710.5493238277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_1dB8qeMZD2ECc3d"	4	62	"sel62"	28648.2573524698	28648.2573524698	28648.2573524698	26148.0458017088	10	"2"	20	5	"7"	28	NA	NA	NA	NA	NA	NA	1	1	1	2	"2018-05-08 17:06:41"	695	"search"	"explor"	"purchase"	"post"	21.042	7.282	4.005	4.292	7.282	21.042	4.005	4.292	"Sí"	"Sí"	"Sí"	"No"	"Con menor frecuencia"	"Entre 1 y 2 años"	"Entre 1 mes y 3 meses"	NA	"Sí"	"Sí"	"No"	NA	8	5	NA	NA	8	5	NA	NA	7	5	4	2	7	7	4	4	7	7	4	3	5	6	7	7	5	6	7	7	7	7	6	6	3	4	3	1	2	2	3	3	4	4	4	4	10	10	"Mujer"	22	"Estudios universitarios"	"Estudiante"	5	10	NA	NA	28	20	NA	NA	72	6	NA	NA
